Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Beaver Creek Landing - Tesla Destination,300 Prater Rd,,Avon,CO,81620,,970-790-3120  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.633279,-106.533438,2022-10-06,113533,2023-01-18 15:15:20 UTC,P,,,2017-08-18,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Park Hyatt Beaver Creek Resort and Spa - Tesla Destination,136 E Thomas Pl,,Beaver Creek,CO,81620,,970-949-1234  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.604825,-106.515487,2022-10-06,113534,2023-01-18 15:15:20 UTC,P,,,2015-01-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Beaver Creek Lodge - Tesla Destination,26 Avondale Ln,,Beaver Creek,CO,81620,,970-845-9800  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.604058,-106.518074,2022-10-06,113535,2023-01-18 15:15:20 UTC,P,,,2017-01-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Z Casino - Tesla Destination,321 Gregory St,,Black Hawk,CO,80422,,303-271-2500  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.799718,-105.509,2022-10-06,113536,2023-01-18 15:15:20 UTC,P,,,2018-02-06,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Monarch Casino Black Hawk - Tesla Destination,488 Main St,,Black Hawk,CO,80422,,303-582-1000  877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.798449,-105.483418,2022-10-06,113537,2023-01-18 15:15:20 UTC,P,,,2017-01-23,,,,,J1772 TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hilton Garden Inn Boulder - Tesla Destination,2701 Canyon Blvd,,Boulder,CO,80302,,303-443-2200  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.017573,-105.259635,2022-10-06,113538,2023-01-18 15:15:20 UTC,P,,,2018-07-11,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Avery Brewing Company - Tesla Destination,4910 Nautilus Ct N,,Boulder,CO,80301,,303-440-4324  877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.062531,-105.204787,2022-10-06,113541,2023-01-18 15:15:20 UTC,P,,,2017-12-26,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,One Ski Hill Place A Rock Resort - Tesla Destination,1521 Ski Hill Rd,,Breckenridge,CO,80424,,877-354-6747  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.480486,-106.066908,2022-10-06,113542,2023-01-18 15:15:20 UTC,P,,,2014-12-12,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Grand Lodge on Peak 7 - Tesla Destination,1979 Ski Hill Rd,,Breckenridge,CO,80424,,970-453-3330  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.4861907,-106.0671615,2022-10-06,113543,2023-01-18 15:15:20 UTC,P,,,2015-11-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,DoubleTree by Hilton Hotel Breckenridge - Tesla Destination,550 Village Rd,,Breckenridge,CO,80424,,970-547-5550  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.475511,-106.050167,2022-10-06,113544,2023-01-18 15:15:20 UTC,P,,,2015-12-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Grand Timber Lodge - Tesla Destination,75 Snowflake Dr,,Breckenridge,CO,80424,,970-453-4440  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.475852,-106.053193,2022-10-06,113545,2023-01-18 15:15:20 UTC,P,,,2015-11-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Marble Distilling Company - Tesla Destination,150 Main St,,Carbondale,CO,81623,,970-963-7008  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.400372,-107.207925,2022-10-06,113546,2023-01-18 15:15:20 UTC,P,,,2018-02-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Broadmoor - Tesla Destination,1 Lake Ave,,Colorado Springs,CO,80906,,719-634-7711  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.791226,-104.850101,2022-10-06,113547,2023-01-18 15:15:20 UTC,P,,,2016-08-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Bank of Colorado - Tesla Destination,1146 Interquest Pkwy,,Colorado Springs,CO,80921,,719-227-0100  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.991507,-104.808268,2022-10-06,113548,2023-01-18 15:15:20 UTC,P,,,2017-11-08,,,,,J1772 TESLA,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Old Town Guesthouse Bed & Breakfast - Tesla Destination,115 S 26th St,,Colorado Springs,CO,80904,,719-632-9194  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.8474668,-104.8645278,2022-10-06,113549,2023-01-18 15:15:20 UTC,P,,,2015-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Cutter Aviation Colorado Springs - Tesla Destination,1360 Aviation Wy,,Colorado Springs,CO,80916,,719-591-2065  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.811718,-104.723183,2022-10-06,113550,2023-01-18 15:15:20 UTC,P,,,2015-10-23,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,"The Antlers, A Wyndham Hotel - Tesla Destination",4 S Cascade Ave,,Colorado Springs,CO,80903,,719-955-5600  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.833714,-104.826672,2022-10-06,113551,2023-01-18 15:15:20 UTC,P,,,2017-03-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Space Foundation - Tesla Destination,4425 Arrowswest Dr,,Colorado Springs,CO,80907,,719-576-8000  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.8957743,-104.8626926,2022-10-06,113552,2023-01-18 15:15:20 UTC,P,,,2016-01-07,,,,,TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Grand Lodge Crested Butte - Tesla Destination,6 Emmons Rd,,Crested Butte,CO,81225,,970-349-8000  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.900908,-106.967755,2022-10-06,113553,2023-01-18 15:15:20 UTC,P,,,2017-07-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Lodge at Mountaineer Square - Tesla Destination,620 Gothic Rd,,Crested Butte,CO,81225,,970-349-4000  877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.900381,-106.966694,2022-10-06,113554,2023-01-18 15:15:20 UTC,P,,,2017-07-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Wildwood Casino - Tesla Destination,119 Carbonate St,,Cripple Creek,CO,80813,,719-244-9700  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.750565,-105.173815,2022-10-06,113555,2023-01-18 15:15:20 UTC,P,,,2015-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Century Casino Cripple Creek - Tesla Destination,200 E Bennett Ave,,Cripple Creek,CO,80813,,719-689-0333  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.746365,-105.178111,2022-10-06,113556,2023-01-18 15:15:20 UTC,P,,,2015-11-05,,,,,J1772 TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,City of Cripple Creek Parking Lot - Tesla Destination,350 E Bennett Ave,,Cripple Creek,CO,80813,,719-689-2502  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.746526,-105.174984,2022-10-06,113557,2023-01-18 15:15:20 UTC,P,,,2015-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Carr Manor - Tesla Destination,350 E Carr Ave,,Cripple Creek,CO,80813,,719-689-3709  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.74743,-105.17518,2022-10-06,113558,2023-01-18 15:15:20 UTC,P,,,2015-06-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Four Seasons Hotel Denver - Tesla Destination,1111 14th St,,Denver,CO,80202,,303-389-3000  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.746368,-104.998439,2022-10-06,113559,2023-01-18 15:15:20 UTC,P,,,2014-08-12,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,"The Ritz-Carlton, Denver - Tesla Destination",1881 Curtis St,,Denver,CO,80202,,303-312-3800  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.749998,-104.991988,2022-10-06,113562,2023-01-18 15:15:20 UTC,P,,,2016-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn and Suites DTC - Tesla Destination,5001 S Ulster St,,Denver,CO,80237,,303-804-9900  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.626647,-104.896197,2022-10-06,113563,2023-01-18 15:15:20 UTC,P,,,2016-03-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Crowne Plaza Denver Airport Convention Ctr - Tesla Destination,15500 E 40th Ave,,Denver,CO,80239,,303-371-9494  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.771872,-104.80692,2022-10-06,113565,2023-01-18 15:15:20 UTC,P,,,2017-09-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Denver Marriott Tech Center - Tesla Destination,4900 S Syracuse St,,Denver,CO,80237,,303-779-1100  877-798-3752,E,,Public,,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.626518,-104.901761,2022-10-06,113566,2023-01-18 15:15:20 UTC,P,,,2018-04-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Dunton Hot Springs - Tesla Destination,52068 W Fork Rd #38,,Dolores,CO,81323,,970-882-4800  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.772713,-108.093936,2022-10-06,113567,2023-01-18 15:15:20 UTC,P,,,2016-03-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,DoubleTree by Hilton Durango - Tesla Destination,501 Camino Del Rio,,Durango,CO,81301,,970-259-6580  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.269852,-107.885496,2022-10-06,113568,2023-01-18 15:15:20 UTC,P,,,2015-04-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Homewood Suites Denver Tech Center - Tesla Destination,199 Inverness Dr.,,Englewood,CO,80112,,303-706-0102  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.567662,-104.867708,2022-10-06,113569,2023-01-18 15:15:20 UTC,P,,,2016-06-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hampton Inn Denver Tech Center South - Tesla Destination,7079 S Kenton St,,Englewood,CO,80112,,303-790-8800  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.588326,-104.862756,2022-10-06,113570,2023-01-18 15:15:20 UTC,P,,,2017-06-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Beaver Brook on the River - Tesla Destination,1700 CO-66,,Estes Park,CO,80517,,800-344-3256  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.36083,-105.553686,2022-10-06,113571,2023-01-18 15:15:20 UTC,P,,,2018-01-19,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,River Stone Resorts and Bear Paw Suites - Tesla Destination,2120 Fall River Rd,,Estes Park,CO,80517,,888-234-4747  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.390787,-105.562663,2022-10-06,113572,2023-01-18 15:15:20 UTC,P,,,2017-03-20,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Sweet Basilico - Tesla Destination,430 Prospect Village Dr,,Estes Park,CO,80517,,970-586-3899  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.371497,-105.524215,2022-10-06,113573,2023-01-18 15:15:20 UTC,P,,,2016-10-05,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Highland Haven Creekside Inn - Tesla Destination,4395 Independence Trl,,Evergreen,CO,80439,,303-674-3577  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.634621,-105.312982,2022-10-06,113574,2023-01-18 15:15:20 UTC,P,,,2017-06-22,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Hilton Fort Collins - Tesla Destination,425 W Prospect Rd,,Fort Collins,CO,80526,,970-482-2626  877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.566111,-105.082853,2022-10-06,113575,2023-01-18 15:15:20 UTC,P,,,2018-02-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Cambria Suites Fort Collins - Tesla Destination,2921 E Harmony Rd,,Fort Collins,CO,80529,,970-267-9000  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.521984,-105.02307,2022-10-06,113576,2023-01-18 15:15:20 UTC,P,,,2016-05-25,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Gateway Canyons Resort & Spa - Tesla Destination,43200 Hwy 141,,Gateway,CO,81522,,970-931-2458  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.677497,-108.979798,2022-10-06,113577,2023-01-18 15:15:20 UTC,P,,,2015-09-30,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Golden Hotel - Tesla Destination,800 11th St,,Golden,CO,80401,,303-279-0100  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.755936,-105.222952,2022-10-06,113578,2023-01-18 15:15:20 UTC,P,,,2015-08-05,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Grand Vista Hotel Grand Junction - Tesla Destination,2790 Crossroads Blvd,,Grand Junction,CO,81506,,970-241-8411  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.115307,-108.535576,2022-10-06,113579,2023-01-18 15:15:20 UTC,P,,,2016-12-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,750 Main - Tesla Destination,750 Main St,,Grand Junction,CO,81501,,970-834-3535  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.067617,-108.559657,2022-10-06,113580,2023-01-18 15:15:20 UTC,P,,,2018-01-09,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,La Quinta Inn & Suites Denver Englewood Tech Ctr - Tesla Destination,9009 E Arapahoe Blvd,,Greenwood Village,CO,80112,,303-799-4555  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.596408,-104.884219,2022-10-06,113581,2023-01-18 15:15:20 UTC,P,,,2017-12-11,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Blue Lake Ranch - Tesla Destination,16919 Hwy 140,,Hesperus,CO,81326,,970-385-4537  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.213487,-108.071904,2022-10-06,113582,2023-01-18 15:15:20 UTC,P,,,2015-08-27,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Element Denver Park Meadows - Tesla Destination,9985 Park Meadows Dr,,Lone Tree,CO,80124,,877-782-0151  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.554428,-104.876384,2022-10-06,113583,2023-01-18 15:15:20 UTC,P,,,2018-08-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Manitou Art Center - Tesla Destination,513 Manitou Ave,,Manitou Springs,CO,80829,,719-685-1861  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.857167,-104.911329,2022-10-06,113584,2023-01-18 15:15:20 UTC,P,,,2016-01-25,,,,,J1772 TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Powderhorn Resort - Tesla Destination,48338 Powderhorn Rd,,Mesa,CO,81643,,970-268-5700  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.0693962,-108.1507337,2022-10-06,113585,2023-01-18 15:15:20 UTC,P,,,2018-06-15,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Far View Lodge - Tesla Destination,1 Navajo Hill,,Mesa Verde National Park,CO,81330,,888-656-9694  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.260149,-108.494074,2022-10-06,113586,2023-03-10 21:33:17 UTC,P,,,2015-04-14,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,Mesa Verde National Park,,,,false
ELEC,Monarch Mountain - Tesla Destination,23715 W Hwy 50,,Monarch,CO,81227,,719-530-5000  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.512443,-106.331987,2022-10-06,113587,2023-01-18 15:15:20 UTC,P,,,2016-12-19,,,,,J1772 TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Mountain Lodge Telluride - Tesla Destination,457 Mountain Village Blvd,,Mountain Village,CO,81435,,970-369-5000  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.933296,-107.851414,2022-10-06,113588,2023-01-18 15:15:20 UTC,P,,,2016-11-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Inn at Lost Creek - Tesla Destination,119 Lost Creek Ln,,Mountain Village,CO,81435,,866-313-7555  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.935718,-107.846759,2022-10-06,113589,2023-01-18 15:15:20 UTC,P,,,2016-02-08,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Peaks Resort & Spa - Tesla Destination,136 Country Club Dr,,Mountain Village,CO,81435,,970-728-6800  877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.938809,-107.848019,2022-10-06,113590,2023-01-18 15:15:20 UTC,P,,,2018-10-03,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Mt. Princeton Hot Springs Resort - Tesla Destination,15870 Co Rd 162,,Nathrop,CO,81236,,888-395-7799  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.732843,-106.162829,2022-10-06,113591,2023-01-18 15:15:20 UTC,P,,,2017-04-07,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Solar Energy International - Tesla Destination,39845 Mathews Ln,,Paonia,CO,81428,,970-527-7657  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.8566,-107.615,2022-10-06,113593,2023-01-18 15:15:20 UTC,P,,,2016-04-07,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The Wyman Hotel - Tesla Destination,1371 Greene S,,Silverton,CO,81433,,877-504-5272  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.80718,-107.668497,2022-10-06,113594,2023-01-18 15:15:20 UTC,P,,,2017-09-08,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Legacy Vacation Club - Steamboat Springs Hilltop - Tesla Destination,1000 High Point Dr,,Steamboat Springs,CO,80487,,970-879-2900  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.469556,-106.824093,2022-10-06,113595,2023-01-18 15:15:20 UTC,P,,,2017-12-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Legacy Vacation Club - Steamboat Suites - Tesla Destination,1485 Pine Grove Rd,,Steamboat Springs,CO,80477,,970-879-1211  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.464727,-106.823199,2022-10-06,113596,2023-01-18 15:15:20 UTC,P,,,2017-12-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Sheraton Steamboat Resort and Villas - Tesla Destination,2200 Village Inn Ct,,Steamboat Springs,CO,80477,,970-879-2220  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.458457,-106.804763,2022-10-06,113597,2023-01-18 15:15:20 UTC,P,,,2015-07-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Holiday Inn Express & Suites Sterling - Tesla Destination,1555 E Chestnut St,,Sterling,CO,80751,,970-425-7414  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.474278,-104.891562,2022-10-06,113598,2023-01-18 15:15:20 UTC,P,,,2018-09-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
